shift	isa/M000	isa/M003	isa/M014	isa/M002	isa/M011	isa/M016	isa/M018	isa/M240	isa/M009	isa/M019	isa/M007	isa/M030	isa/M027	isa/M198	isa/M004	isa/M136	isa/M032	isa/M202	isa/M213	isa/M083	isa/M204	isa/M088	isa/M023	isa/M065	isa/M015	isa/M005	isa/M072	isa/M038	isa/M173	isa/M071	isa/M203	isa/M012	isa/M057	isa/M201	isa/M218	isa/M197	isa/M001	isa/M067	isa/M135	isa/M205	isa/M074	isa/M195	isa/M066	isa/M047	isa/M132	isa/M238	isa/M043	isa/M008	isa/M138	isa/M056	isa/M211	isa/M013	isa/M006	isa/M075	isa/M031	isa/M087	isa/M039	isa/M131	isa/M035	isa/M207	isa/M080	isa/M224	isa/M022	isa/M044	isa/M194	isa/M079	isa/M121	isa/M026	isa/M144	isa/M208	isa/M010	isa/M242	isa/M141	isa/M021	isa/M054	isa/M103	isa/M042	isa/M017	isa/M111	isa/M196	isa/M209	isa/M142	isa/M137	isa/M233	isa/M086	isa/M033	isa/M048	isa/M241	isa/M235	isa/M212	isa/M089	isa/M090	isa/M062	isa/M091	isa/M078	isa/M219	isa/M134	isa/M084	isa/M073	isa/M024	isa/M102	isa/M143	isa/M068	isa/M045	isa/M139	isa/M229	isa/M108	isa/M133	isa/M081	isa/M210	isa/M064	isa/M029	isa/M120	isa/M226	isa/M149	isa/M237	isa/M230	isa/M097	isa/M128	isa/M184	isa/M113	isa/M096	isa/M076	isa/M118	isa/M191	isa/M059	isa/M222	isa/M025	isa/M155	isa/M098	isa/M239	isa/M174	isa/M232	isa/M020	isa/M095	isa/M040	isa/M069	isa/M231	isa/M110	isa/M092	isa/M105	isa/M037	isa/M223	isa/M225	isa/M156	isa/M206	isa/M119	isa/M236	isa/M215	isa/M221	isa/M063	isa/M220	isa/M093	isa/M126	isa/M130	isa/M041	isa/M183	isa/M169	isa/M228	isa/M180	isa/M094	isa/M154	isa/M157	isa/M124	isa/M214	isa/M140	isa/M123	isa/M122	isa/M175	isa/M147	isa/M186	isa/M159	isa/M058	isa/M053	isa/M052	isa/M227	isa/M127	isa/M150	isa/M099
2.47461135	-0.73316665	0.6892524	-0.09356815	0.06333047	-0.08042252	0.12830823	0.23480063	-0.09826072	-0.00185572	0.0566548	-0.07192171	0.17810173	0.0274009	0.02231725	-0.25951966	-0.08602813	0.00719469	0.00921104	0.14423408	-0.02434467	-0.15640575	-0.59018361	0.21553737	0.41636871	0.05708	-0.07996346	0.43538058	-0.01060528	-0.21452047	0.52204663	-0.04973528	-0.00242111	-0.19342279	0.06617363	0.48716143	-0.08401903	0.33809927	0.40191497	0.1369378	-0.16315619	-0.50233105	0.14672503	0.60266887	-0.50077111	0.36435842	-0.05549148	0.28816879	-0.03671299	0.26383401	0.1616369	0.01435044	0.09484585	0.69673678	-0.35124285	-0.08953535	-0.19405059	-0.36266498	0.02025608	-0.33513426	0.11523528	0.02557057	-0.41421064	-0.28565376	-0.00610579	-0.12528959	-0.12833746	-0.23614191	-0.54274659	0.06279548	0.08736541	0.38546848	0.15338139	0.26485812	-0.02813049	0.34503737	-0.17955821	-0.16862663	-0.12583215	0.00382433	-0.07360787	0.15544694	-0.18677774	0.11152092	-0.11579719	-0.07810524	0.34641269	-0.00640917	-0.12032302	-0.23623676	0.04805146	0.1921366	0.08836213	-0.15321367	-0.27570285	-0.30991737	-0.46283578	-0.00664721	-0.05369709	-0.08375672	-0.07822981	0.14505162	-0.04631077	-0.06623918	0.17051856	0.39159148	0.00438843	-0.22646876	0.05638729	0.09748698	-0.02610706	-0.21015865	0.02809344	-0.42989446	0.23429016	-0.34227215	0.04982411	0.13054111	-0.29906113	-0.48497889	0.22645915	-0.1894144	-0.13168476	-0.06995102	0.24361965	0.39231855	-0.36799645	-0.25362416	-0.00863491	-0.38513456	0.32998954	-0.06104942	0.38390541	0.12684463	-0.26696901	-0.33602282	-0.32291475	-0.10740793	-0.2909261	0.23746703	-0.30652408	0.34835913	0.07532555	-0.00804131	0.36698579	-0.23119622	-0.1827575	-0.36666168	-0.18495458	-0.11490559	-0.10833749	-0.39471066	-0.0014347	0.16172806	0.46112706	-0.47419845	-0.08831531	0.17353346	0.05925355	0.44484924	-0.08339618	0.47033172	-0.3047105	-0.20968594	0.45160723	-0.21723865	-0.18952451	-0.46427443	0.24141	-0.38375117	-0.34138157	-0.33552425	-0.28841284	0.40529087	0.19287041	0.13095789	-0.01045813	-0.11361817	-0.33082381	0.15180215
2.46419281	-0.07688658	-0.1067342	-0.16794388	-0.21592737	-0.12838847	-0.04784102	0.01853158	-0.06608749	-0.23486074	-0.14013073	-0.16048144	-0.00065319	-0.01774587	-0.1488094	-0.11987583	-0.14230536	0.06676207	-0.1318766	0.08775771	-0.06097507	-0.00364923	-0.28220831	-0.06636001	-0.32024335	0.00868613	-0.10227861	-0.08681221	-0.15472323	-0.03916698	0.27234126	0.04625939	-0.05663841	-0.07753545	-0.12435577	0.06237902	0.0350141	0.49941048	-0.3508522	0.03679655	-0.13290379	0.36318821	0.09121318	0.17704844	-0.01694328	-0.09998894	-0.03028431	-0.1522517	-0.12952061	-0.44601516	0.09504235	-0.05052321	0.216703	0.10615166	0.32947985	-0.07982002	0.46045051	-0.12217238	-0.06271937	-0.03532679	-0.22531423	-0.04738351	-0.06319449	0.20301492	-0.02247129	-0.12471638	0.17305992	0.04444401	0.27054	0.02277467	0.00508715	-0.27440109	0.09711128	0.02263649	-0.04575793	0.12864062	-0.47475099	-0.0384248	-0.07466711	0.19100761	-0.07118477	-0.10052714	0.07166884	-0.13780075	0.08877674	-0.06159157	0.26324577	-0.05935253	-0.05292208	0.16524531	-0.07202975	-0.28650809	-0.07274745	-0.04807146	0.46668285	0.36382679	0.35505202	-0.01931916	0.30941282	0.14773808	-0.00444305	0.82418136	0.02092017	0.71410399	-0.08374063	0.13687614	0.1287138	-0.43681128	-0.15636659	-0.44521534	0.16605702	0.00466245	0.12364585	-0.53680995	-0.01873248	-0.30216094	0.02364645	0.44836128	0.00304654	0.31035684	0.37477141	-0.30575152	-0.21338187	0.11161671	0.20784351	-0.15222972	-0.05005252	0.18771925	-0.04981792	-0.06499123	-0.15898056	0.08253972	-0.37090031	-0.33939171	-0.05149994	-6.037e-05	-0.41557289	0.43931362	-0.17467663	-0.11579303	-0.47134352	0.1090654	-0.11773212	0.26332648	-0.11132038	-0.08262282	-0.16268622	0.21122587	0.64229368	0.05868756	0.99099929	-0.02449402	0.3385566	0.01775291	-0.05489413	0.06074098	-0.23654477	0.2135492	-0.15008992	-0.46256744	0.28103885	-0.02679967	-0.0184537	-0.14297663	-0.32281678	-0.14076038	0.33603882	-0.34944748	-0.07448355	0.11298477	-0.0976216	0.00918326	0.1256398	0.51833739	0.09209684	-0.09341641	0.07451537	0.04034048	-0.1892454	0.24844511
2.45419936	-0.6272788	0.49620546	-0.02134485	-0.08360439	-0.06822023	0.05785973	0.32239246	-0.01967649	-0.10808157	-0.04488295	-0.00046852	0.1112112	-0.00326446	-0.09242864	-0.31352959	-0.15706811	-0.01530451	-0.03805971	0.15135144	0.00425266	-0.20475964	-0.40485952	0.15749433	0.19771234	0.06217173	-0.20886938	0.27939431	-0.10055681	-0.14487936	0.44606391	-0.11795169	0.00299985	-0.16134144	-0.0160033	0.37469363	-0.11403081	0.47729289	0.16608662	0.2173358	-0.13618965	-0.36564089	0.07896227	0.50357874	-0.36162799	0.2565103	0.01295787	0.16378366	-0.11285854	-0.00491982	0.2233163	0.0850867	0.17742671	0.68408464	-0.25904717	-0.07286032	-0.34287637	-0.42653593	-0.06868656	-0.23332592	0.03599308	0.00649204	-0.26199403	-0.28511151	0.00667509	-0.13270798	-0.11571609	-0.09807315	-0.31518422	0.11858771	0.02146793	0.27930493	0.14526674	0.28255029	0.00165262	0.26664002	-0.37283573	-0.0780084	-0.15761506	0.0808278	-0.11718532	0.06651162	-0.33462136	0.00133709	0.3003078	-0.09407185	0.31603865	0.01946877	0.01397731	-0.24039191	-0.05152901	0.11953925	-0.16610716	-0.19942413	0.13439873	-0.34740166	-0.52068576	-0.00706029	-0.02298816	-0.07539791	-0.10013269	0.29782733	0.01091105	-0.06217659	0.11284594	0.35060453	-0.21591406	-0.42647308	0.00580403	-0.06238094	-0.27188503	-0.05204343	-0.02205712	-0.49168739	0.13562672	-0.31081472	0.00299674	0.09097974	-0.38019617	-0.23835126	0.52111213	-0.30226105	-0.25040934	-1.355e-05	0.25400822	0.30143963	-0.29212258	-0.19657752	0.04407863	-0.0653681	0.1751737	0.25381765	0.30358182	0.08473628	-0.33095116	-0.46645672	-0.41426891	-0.13189886	-0.25946641	0.20181378	-0.31377615	0.24506148	0.01361028	0.03149599	0.26636667	-0.56853887	-0.16423721	-0.39769615	0.08639486	-0.04080348	0.08539361	-0.32677337	0.0179931	0.4521561	0.34270483	-0.17934918	-0.13075604	0.04269667	-0.05890031	0.28371272	-0.13107899	0.38289375	-0.34013946	-0.13939936	0.29261201	-0.15718458	-0.32908431	0.0230196	0.27539855	-0.72684914	-0.28295626	-0.23303125	-0.22616659	0.37844453	0.17002254	0.04859352	0.0977036	-0.19103953	-0.21594072	0.16874164
2.44303452	-0.26370186	0.4152152	-0.08393489	-0.09075109	-0.16340586	0.00456741	0.18616293	0.11202733	-0.18430421	-0.10290892	0.01661835	0.11747561	-0.06557979	-0.02030415	-0.2819382	-0.10157865	0.12862368	-0.13868035	0.11233545	-0.04970349	-0.06337124	-0.30729755	0.10512088	-0.03054801	0.02953235	-0.22903496	0.25322464	-0.17583096	0.01554055	0.62613665	0.00829535	-0.03638708	-0.06114147	-0.22296876	0.44763709	-0.10251923	0.36639277	0.04216695	0.05354896	-0.10437646	-0.0183929	-0.01486019	0.62316006	-0.14337549	0.31420026	-0.02811831	0.08831534	-0.15806129	-0.17638617	0.20942882	0.01039012	0.00336235	0.47005824	-0.04582481	-0.19407331	-0.03803751	-0.16509942	-0.17529226	-0.1686957	-0.11558047	-0.06685024	-0.08051017	-0.03188523	0.00828687	-0.02342679	-0.15315598	0.00550452	0.01865441	0.00597215	-0.06068703	0.08105282	0.22679703	0.26629316	0.00251616	0.28272957	-0.35354428	-0.07602024	-0.04374592	0.26943568	0.05607034	-0.01659376	-0.14226537	-0.09235949	0.12058573	-0.04838838	0.37125962	-0.10277409	-0.06193397	-0.12344152	-0.0135659	-0.22467828	-0.26054604	-0.10735884	0.21481717	-0.02849583	-0.13418605	-0.16573156	0.12134842	-0.02660394	-0.02532205	0.46403371	0.01967503	0.28580757	-0.02535025	0.2065983	-0.13742202	-0.25467183	-0.28106632	-0.27933966	-0.18397514	0.00934476	0.06406029	-0.77785681	0.06571516	-0.17415849	-0.04412849	0.33971716	-0.36011012	-0.20928451	0.15570995	-0.38881236	-0.07179169	0.10772172	0.25613879	0.48813043	-0.10278272	0.01042177	0.00381571	0.0189859	0.31664949	0.13669686	0.11759266	-0.1828375	-0.27361104	0.0129014	-0.33605794	-0.03503728	-0.00106212	0.32733483	-0.28046054	0.33721864	-0.01250936	0.12754955	0.2659462	-0.37835722	-0.07725433	0.17303065	0.36891394	0.0676092	0.41401899	-0.17090583	0.15065733	-0.00089871	0.52478375	0.24515825	-0.12753289	0.25704416	-0.33553447	-0.16318052	-0.14167927	0.04801928	-0.19804689	-0.07415595	0.36041252	-0.09095075	0.08060961	-0.41587773	-0.47205317	-0.18720701	-0.17448087	0.04528476	-0.01497535	0.42530733	0.18174871	-0.0453619	0.17938001	-0.32381774	-0.19555124	0.26533231
2.43158044	-0.11663726	-0.12442959	0.05509176	-0.15379351	-0.09134766	0.05219569	0.0992361	0.10113561	-0.15535785	-0.12230174	0.12685289	-0.02803541	-0.05321442	-0.07847183	-0.1355935	-0.07236029	0.1595863	-0.04720048	0.0360738	-0.03699455	0.00631964	-0.44940317	-0.03502694	-0.19624861	-0.00736721	-0.14836907	-0.15062989	-0.16787854	0.04456352	0.07043302	0.05713134	-0.01122603	-0.00890784	-0.1725187	-0.00246333	0.04961404	0.37483351	-0.21001558	0.05335348	-0.03505911	0.31289938	0.02778282	-0.22538873	0.01992196	-0.02495917	0.03907304	-0.07359708	-0.10738081	-0.35190338	0.21646861	0.04179517	0.15317971	0.12425679	0.2170356	-0.16837513	0.13112915	0.00638681	-0.06130901	-0.03764247	-0.18366139	0.04091087	-0.03818035	0.12328066	0.02797386	-0.01423171	0.05388498	0.12927867	0.22594121	0.00695662	-0.07758141	-0.27296502	0.1007058	0.12541966	-0.01918154	-0.00233416	-0.43927717	-0.01822088	-0.0441429	0.36624863	0.01736908	-0.0771912	0.02509734	-0.13922605	0.68413453	0.02566535	0.0016812	-0.06742387	-0.00589947	-0.13287394	-0.05402124	-0.10061114	-0.10290504	-0.05004657	0.55450387	0.25953518	0.10029829	-0.16437632	0.23834327	0.11507987	0.0432699	0.61618033	0.10705244	0.51380071	-0.04487945	0.05994188	0.04135972	-0.32846831	-0.11255464	-0.41604235	-0.03928406	0.15854613	0.15648957	-0.5342611	-0.17283962	-0.09108407	-0.17098928	0.3490064	-0.32227149	-0.09273221	-0.15115667	-0.33445604	0.07779678	0.12917086	0.23444366	0.15680936	0.02768564	0.29384053	0.08310644	-0.02122095	-0.2451624	0.34518161	0.13381701	-0.20877184	-0.1355962	0.22940014	-0.27547901	0.32969728	0.05566948	0.34381983	0.08905301	0.05763898	0.05129232	0.11417385	0.00690897	-0.3493461	-0.10616966	0.27801016	0.72920065	0.13458551	0.86872056	-0.07463177	0.14735249	0.19739746	0.02003896	0.49360867	-0.2047	-0.03626769	-0.16510814	-0.59680009	-0.03381824	0.14277322	-0.29386023	-0.08476097	-0.09251452	0.02972095	0.12472205	-0.09757398	-0.38461849	0.19911592	-0.25317627	0.11105365	0.08147588	0.23224644	-0.0246348	-0.12764253	0.34057494	-0.21284128	-0.18961076	0.31930127
2.42867302	-0.37197205	0.64153274	0.05635319	0.04274885	-0.02195949	0.08803852	0.08777595	0.03475909	0.00718644	-0.04668942	0.09455839	0.16862808	-0.0033467	-0.02829693	-0.22279976	-0.0485313	0.08797997	-0.04141594	0.06456102	0.02638047	-0.07552915	-0.35652251	0.19524909	0.40499197	0.03105782	-0.09790267	0.3907551	-0.02831588	-0.10762368	0.59791785	0.06231059	-0.0052934	-0.13020582	-0.03460627	0.55533239	-0.01446443	-0.02605107	0.46054216	0.157234	-0.05607944	-0.19166013	-0.21726851	0.74131533	-0.26073104	0.26138586	0.03519335	0.33269725	-0.02819303	-0.32447734	0.14254984	0.04174981	-0.20113139	0.51469027	-0.11946979	-0.10781632	-0.32046973	-0.2472728	0.06876476	-0.21430472	-0.03506079	-0.05329588	-0.22578326	-0.23638641	0.10720381	-0.12626034	-0.26157037	-0.02104548	-0.2685422	-0.03312989	0.08337893	0.35656772	0.05682308	0.23945913	-0.07513586	0.24475451	-0.09834625	-0.06690381	0.04434932	0.11808475	0.01022718	0.0880147	-0.29330483	0.13187707	0.25645647	-0.04678043	0.01313062	0.01324205	-0.04315727	-0.25638285	0.0822688	0.10711296	0.00739055	-0.11548973	0.00822719	-0.17437009	-0.25827261	-0.16936341	-0.12120598	-0.16428187	-0.05422893	-0.10527483	0.05767887	-0.19170317	0.08651028	0.21632915	-0.14461481	-0.27650899	-0.07180464	-0.11803128	-0.23523695	-0.0308562	-0.03466246	-0.55229813	0.09369168	-0.14187332	0.05103806	-0.12561571	-0.35295684	-0.30397759	0.37411509	-0.05557264	-0.25994149	0.02364079	0.00913593	0.47497395	-0.21890494	-0.04742291	0.07828288	-0.17414185	0.21875796	0.19614101	0.50371168	0.37400482	-0.25956543	-0.23057098	-0.2372473	-0.10198751	-0.17887258	-0.04594334	-0.17210701	-0.01781706	0.17984965	0.05907272	0.39086843	-0.31428653	-0.11263787	-0.14806475	0.18802604	-0.01071709	0.13037139	-0.27485292	-0.26647187	0.20499128	0.55933492	-0.01949767	0.08427224	0.48442204	0.01544621	0.29013057	-0.0635043	0.04199498	-0.22086867	-0.09393076	0.37425136	-0.07924511	-0.42648337	-0.20859905	0.24114206	-0.10581523	-0.14268502	-0.15906218	-0.23472357	0.24688365	0.02612604	0.09539844	0.1038913	-0.25430784	-0.19981102	-0.05578104
2.41840619	-0.1831695	0.02653805	0.0166814	-0.09596281	-0.10650066	-0.08721734	-0.10464531	-0.01402911	-0.10390021	-0.09414926	-0.04850432	-0.15095685	-0.05924419	-0.05888972	0.1223571	-0.14074566	-0.03181231	0.03385374	0.01149315	-0.09077188	0.08174908	-0.37699922	-0.16670881	0.16152516	-0.05988912	0.05517356	-0.02138499	-0.12016178	0.06164716	-0.1147363	-0.15382237	-0.11557459	-0.05918379	0.23485191	0.03142984	0.2589106	-0.16530007	0.29427918	0.09228792	-0.11644925	0.33662532	-0.28783804	-0.26599788	-0.09770175	0.00978466	0.26746718	0.11271514	0.04872958	-0.02033095	-0.00466748	-0.01784095	-0.23343534	-0.04862558	-0.08936962	-0.06839385	0.28156948	-0.13184219	0.05535975	-0.02773481	-0.114485	-0.00032276	0.00733345	0.08035155	0.12676341	-0.14018563	-0.27212127	0.03382315	0.25881614	-0.13470742	-0.11675396	0.29375544	-0.0467762	-0.04884021	-0.05614087	-0.07400209	-0.05350564	-0.12909714	-0.22973734	0.18295241	-0.02728378	0.01423897	-0.15048308	0.14186747	0.47819173	-0.06299377	-0.07651009	0.16842682	0.0923253	0.25193571	0.07640156	0.11182998	0.14042949	-0.02166693	0.10277522	0.01848244	0.20080289	-0.05611589	0.07796351	0.00173182	-0.06950937	-0.14885568	0.07980124	0.05579526	0.04909846	-0.11655981	-0.40804621	-0.0588777	0.19572726	-0.17861605	0.07792572	0.09188338	-0.10537206	-0.15477705	-0.24019599	-0.43316988	0.01071863	-0.08402297	0.32709285	-0.24327896	-0.3253221	0.10212224	-0.12659934	0.36883718	-0.17816776	-0.31785664	0.06035437	-0.07679991	0.14175605	0.15172774	-0.04759474	0.32403098	0.08403596	-0.11513638	0.09375141	0.02226078	0.00148467	-0.15038531	-0.28186982	-0.35415986	-0.34727511	-0.35847347	-0.01187072	0.08921678	0.12371037	-0.74019885	-0.03622907	0.12949702	-0.04961056	-0.0881648	0.08710546	0.07297369	0.10933631	-0.04950597	-0.14810784	-0.15666715	-0.29828188	0.31542801	-0.10043453	0.32907879	-0.15222723	0.03144166	-0.1770806	0.12921051	-0.14595888	-0.09126019	0.13946109	-0.22966529	0.40183313	0.53775403	-0.2623941	0.08621065	-0.01526402	-0.0815679	-0.03133205	0.12890436	0.02205096	0.20553809	-0.46565847	-0.00398633
2.40817863	-0.11454947	0.32781552	-0.02316851	-0.0969644	-0.10183716	-0.06763309	-0.08394766	-0.03031288	-0.07988339	-0.10539847	-0.10114501	0.00081901	-0.01704363	-0.07006662	0.02443967	-0.14222688	0.00277026	-0.03918163	0.02583797	-0.09312845	0.05739088	-0.13589281	-0.00555629	0.25524825	-0.01466576	0.03672339	0.07803951	-0.09974143	0.00291451	0.19802631	-0.07345237	-0.12237878	-0.10742949	0.17691771	0.25524223	0.26006087	-0.20201533	0.33312552	0.14838214	-0.11522305	0.24962582	-0.34701028	0.26987608	-0.04422505	0.11046629	0.16353074	0.1750049	0.02086391	-0.43719328	0.01167489	0.0075086	-0.39693894	0.23075386	-0.18114788	-0.02866807	0.16154493	-0.25289491	0.11479704	-0.06511745	-0.14116227	-0.11280774	-0.01521704	-0.08679211	0.12833786	-0.11755874	-0.38490398	0.02597485	0.16034659	-0.16855522	-0.0229915	0.36917703	0.0943709	0.06534457	-0.036825	0.06218025	-0.09721234	-0.11028417	-0.09017121	0.19171958	-0.01182291	-0.04159653	-0.27325381	0.08637368	0.29330455	-0.08427045	-0.03078826	0.148825	0.17265815	0.07561581	0.06581847	0.12707264	0.10196486	-0.05575941	-0.15623639	-0.07549667	-0.04682968	-0.13753799	-0.02746591	-0.15380244	-0.08848167	-0.24905704	0.04225987	-0.11561707	0.03763586	0.03924634	-0.49183142	-0.09099671	0.05815675	-0.16846942	-0.0511329	0.08823895	-0.14102592	-0.32131212	-0.14716841	-0.29872887	0.03315953	-0.34450016	0.13073282	-0.09143583	-0.10819789	0.14716547	-0.2810291	0.1137623	-0.30211003	0.12545951	0.00171269	-0.10599967	0.12968523	0.10096715	0.1470517	0.25679414	0.33747551	0.18002275	0.00053734	-0.17245937	-0.04994864	-0.35339687	-0.34167908	-0.49322153	-0.47956103	-0.26053615	-0.00991328	0.11146276	0.28274731	-0.64622239	-0.12413713	-0.14162619	-0.0451982	-0.04972087	-0.10114907	0.01507547	-0.07455821	0.1516107	0.12952617	-0.08482378	-0.07948312	0.4421314	-0.103177	0.57933712	-0.1784151	-0.08866192	-0.19669998	0.1462832	0.08168458	-0.11577774	-0.13333948	-0.33038561	0.43757494	0.25503898	-0.09335139	0.07349803	-0.05555505	0.04503136	-0.00373036	0.17781369	0.00713174	0.04449342	-0.37108655	-0.22010701
2.39563347	-0.57089535	0.89852857	0.09679376	0.01053331	-0.11318735	0.0490033	0.09107419	-0.00727258	-0.03667514	0.074827	0.08316398	0.22567357	0.0107525	-0.00159987	-0.25860854	-0.1112669	-0.05173875	0.03777615	0.15835247	-0.00410384	-0.14461417	-0.33081526	0.15300266	0.47543779	-0.02201937	-0.23417424	0.63146042	-0.15079615	-0.18146435	0.62315139	-0.0705019	-0.01373172	-0.13953256	0.09286388	0.68032155	0.16238599	0.07471076	0.41704099	0.20586786	-0.16003668	-0.34860462	-0.11451835	0.75915576	-0.32752847	0.50514207	-0.02583332	0.39897552	-0.08037315	0.38463495	0.15545726	-0.02598094	-0.18585227	0.39557867	-0.36386969	-0.04470264	-0.11327569	-0.32502537	-0.11513364	-0.14390345	-0.01672706	-0.06874599	-0.28997432	-0.2183838	-0.01901629	-0.10962596	-0.22473786	0.00583737	-0.40022997	-0.00415207	0.06275794	0.40992626	0.23151362	0.10302552	-0.01303411	0.42310446	-0.10159304	-0.15732082	0.00906467	0.00091383	-0.02859154	-0.02182352	-0.20055613	0.09074773	0.3557053	-0.00036563	0.49329962	-0.02221935	-0.16343881	-0.33741288	0.16981383	0.25949898	-0.22467048	-0.13760408	-0.20550546	-0.33289297	-0.42595002	-0.21138643	0.03209249	-0.20384983	-0.07082428	-0.2130562	0.1029654	0.07103481	0.09265078	0.2007061	-0.22019386	-0.27919338	-0.11949396	0.13285297	0.0080092	-0.02151175	-0.06006565	-0.27464837	0.29842289	-0.34347498	-0.01100924	0.3362779	-0.41727546	-0.42495438	-0.03716212	-0.39181473	-0.25050122	0.54281237	0.06046735	0.12226359	-0.31880496	-0.36407637	0.09784386	-0.27839389	0.43864349	0.36078624	-0.14843386	0.06482981	-0.37338608	-0.2083287	-0.2429076	-0.31328683	-0.32586324	0.09081939	-0.24383088	0.3187069	0.19676386	-0.03803614	0.58140471	-0.26366938	-0.13694488	-0.57261231	-0.06858003	-0.22969047	-0.26735941	-0.27794317	0.43169249	-0.23570127	0.46015537	-0.44731631	-0.02660853	-0.33510217	0.06538157	0.1380842	-0.21162247	-0.20635461	-0.28978129	-0.14700052	0.61517951	-0.11953324	0.33976026	-0.47297634	0.1133371	-0.38242555	-0.25795164	-0.27572648	-0.18253851	0.33706819	0.28051241	0.21624753	-0.16046808	0.00508293	-0.30913885	-0.01903897
2.38065771	-0.49163626	0.84146357	0.11412458	0.02501187	-0.04354547	0.04301262	0.05251413	-0.01833085	-0.00140786	0.08042253	0.13087671	0.24979419	0.02720589	-0.031521	-0.31626211	-0.05858522	0.16277998	-0.08663801	0.09571671	0.07977248	-0.06936669	-0.21018843	0.28177456	0.54203177	0.03583507	-0.1724714	0.52069445	-0.06627519	-0.17569089	0.5906257	-0.04802637	-0.08123438	-0.12716484	0.24452353	0.57914567	-0.06778528	-0.04855844	0.52853943	-0.1606923	-0.14715582	-0.29896641	-0.08480587	0.74040874	-0.34316746	0.46121637	-0.00573271	0.37131615	-0.02148106	0.26455844	0.0998919	-0.04946316	-0.24391264	0.51823966	-0.26800353	0.01392974	-0.41894056	-0.35389614	-0.15443962	-0.17476589	-0.00176938	-0.01874105	-0.3008969	-0.2946782	0.01185858	-0.12035881	-0.21424717	0.04436781	-0.42812119	0.07885448	0.04573943	0.47631338	0.1860522	0.20202495	-0.01334575	0.37418726	-0.15376744	-0.11607048	-0.04112008	-0.26868519	-0.07822108	0.16592533	-0.293519	0.17437821	0.04607998	-0.05060242	0.23949139	-0.00339571	-0.11348848	-0.20050356	0.13158073	0.336251	-0.16893328	-0.16438658	-0.18727882	-0.25719756	-0.35769745	-0.31026827	-0.17289532	-0.2651693	-0.13500674	-0.09382003	0.09399858	-0.30710547	0.13534619	0.39128485	-0.16592189	-0.27689201	-0.258822	0.13730052	-0.24255049	-0.11680042	-0.1073559	-0.43975376	0.27392798	-0.12222057	0.06085086	0.06408945	-0.45103388	-0.51510625	-0.00141412	-0.26231675	-0.32198045	0.29921912	0.35478731	0.04718399	-0.32141769	-0.23852062	0.01789156	-0.18771551	0.34491768	0.21489744	0.13189206	0.10376573	-0.3865838	-0.27353474	-0.19098511	-0.32113124	-0.23359488	0.17414087	-0.22921885	0.16395783	0.24506923	-0.05030628	0.46283868	-0.2467107	-0.08488214	-0.31484707	-0.27843107	-0.12172342	-0.31312543	-0.3006173	0.06184464	-0.03866648	0.44348975	-0.30890176	0.06687234	-0.25625823	0.30363404	0.06718387	-0.17836433	-0.29342902	-0.25219805	-0.12756046	0.40283927	-0.08517842	-0.01011397	-0.42433215	0.15975157	-0.23308331	-0.05177014	-0.13854181	-0.11670598	0.36594342	0.20684705	0.21862922	-0.20988096	0.00350011	-0.23334503	-0.09546215
